Nodes,Samples,Deg,Graph,Data,Rep,Algo,F1,Prec,Rec,SHD,Requests,Actual_CIT,Cond_CIT,Performed_CITs,Bypassed_CITs,Time_Total,Time_CIT,Time_Overhead
30,5000,6,sf,linear_sem,24,Standard PC,0.6446280991735538,0.8666666666666667,0.5131578947368421,43.0,10367,7904,7469,7904,2463,2.6810436248779297,2.630751609802246,0.050292015075683594
30,5000,6,sf,linear_sem,25,Standard PC,0.7419354838709677,0.8679245283018868,0.647887323943662,32.0,14793,12713,12278,12713,2080,2.478504180908203,2.4213316440582275,0.057172536849975586
30,5000,6,sf,linear_sem,26,Standard PC,0.5217391304347826,0.8108108108108109,0.38461538461538464,55.0,12569,8854,8419,8854,3715,1.7625024318695068,1.7130475044250488,0.04945492744445801
30,5000,6,sf,linear_sem,27,Standard PC,0.5499999999999999,0.7021276595744681,0.4520547945205479,54.0,13311,10446,10011,10446,2865,2.877666711807251,2.815748453140259,0.06191825866699219
30,5000,6,sf,linear_sem,28,Standard PC,0.6071428571428571,0.8717948717948718,0.4657534246575342,44.0,9194,7217,6782,7217,1977,1.3705477714538574,1.3311827182769775,0.03936505317687988
30,5000,6,sf,linear_sem,29,Standard PC,0.5225225225225226,0.8529411764705882,0.37662337662337664,53.0,11972,9037,8602,9037,2935,1.368753433227539,1.3204429149627686,0.04831051826477051
30,5000,6,er,linear_sem,0,DF-PC (Pure),0.4,0.7142857142857143,0.2777777777777778,75.0,23194,14434,13999,14434,8760,6.591057777404785,6.227085828781128,0.3639719486236572
30,5000,6,er,linear_sem,1,DF-PC (Pure),0.4651162790697674,0.7692307692307693,0.3333333333333333,69.0,28259,17741,17306,17741,10518,6.9617390632629395,6.594506740570068,0.3672323226928711
30,5000,6,er,linear_sem,2,DF-PC (Pure),0.4,0.7142857142857143,0.2777777777777778,75.0,23963,14608,14173,14608,9355,7.7956931591033936,7.379082441329956,0.4166107177734375
30,5000,6,er,linear_sem,3,DF-PC (Pure),0.432,0.7714285714285715,0.3,71.0,21986,13038,12603,13038,8948,2.5048105716705322,2.1358532905578613,0.3689572811126709
30,5000,6,er,linear_sem,4,DF-PC (Pure),0.3389830508474576,0.7142857142857143,0.2222222222222222,78.0,21876,13594,13159,13594,8282,7.203687429428101,6.8093860149383545,0.3943014144897461
30,5000,6,er,linear_sem,5,DF-PC (Pure),0.48854961832061067,0.7804878048780488,0.35555555555555557,67.0,27046,17028,16593,17028,10018,10.369730949401855,9.77028751373291,0.5994434356689453
30,5000,6,er,linear_sem,6,DF-PC (Pure),0.38655462184873945,0.7931034482758621,0.25555555555555554,73.0,29345,18516,18081,18516,10829,2.791059732437134,2.4149329662323,0.376126766204834
30,5000,6,er,linear_sem,7,DF-PC (Pure),0.4888888888888889,0.7333333333333333,0.36666666666666664,69.0,21441,12758,12323,12758,8683,3.0919060707092285,2.775392770767212,0.3165132999420166
30,5000,6,er,linear_sem,8,DF-PC (Pure),0.40625,0.6842105263157895,0.28888888888888886,76.0,27481,17201,16766,17201,10280,7.018747806549072,6.571117401123047,0.4476304054260254
30,5000,6,er,linear_sem,9,DF-PC (Pure),0.5076923076923078,0.8048780487804879,0.3707865168539326,64.0,19112,11267,10832,11267,7845,3.027696132659912,2.761601448059082,0.2660946846008301
30,5000,6,er,linear_sem,10,DF-PC (Pure),0.46153846153846156,0.75,0.3333333333333333,70.0,26149,16271,15836,16271,9878,9.01274561882019,8.54926609992981,0.46347951889038086
30,5000,6,er,linear_sem,11,DF-PC (Pure),0.5074626865671641,0.7391304347826086,0.38636363636363635,66.0,23730,14434,13999,14434,9296,4.23222804069519,3.886305332183838,0.34592270851135254
30,5000,6,er,linear_sem,12,DF-PC (Pure),0.421875,0.7105263157894737,0.3,74.0,27550,17452,17017,17452,10098,10.72358250617981,10.209634780883789,0.5139477252960205
30,5000,6,er,linear_sem,13,DF-PC (Pure),0.3389830508474576,0.7142857142857143,0.2222222222222222,78.0,23535,14229,13794,14229,9306,9.385305881500244,8.974377155303955,0.41092872619628906
30,5000,6,er,linear_sem,14,DF-PC (Pure),0.523076923076923,0.85,0.37777777777777777,62.0,20466,12117,11682,12117,8349,8.338236808776855,7.968566179275513,0.3696706295013428
30,5000,6,er,linear_sem,15,DF-PC (Pure),0.42748091603053434,0.6829268292682927,0.3111111111111111,75.0,22417,13779,13344,13779,8638,7.807493209838867,7.394694089889526,0.4127991199493408
30,5000,6,er,linear_sem,16,DF-PC (Pure),0.48571428571428565,0.68,0.37777777777777777,72.0,22397,13780,13345,13780,8617,7.672339916229248,7.259234189987183,0.41310572624206543
30,5000,6,er,linear_sem,17,DF-PC (Pure),0.4033613445378151,0.8275862068965517,0.26666666666666666,71.0,22054,13013,12578,13013,9041,6.340305328369141,5.980959415435791,0.3593459129333496
30,5000,6,er,linear_sem,18,DF-PC (Pure),0.3934426229508197,0.75,0.26666666666666666,74.0,28467,17915,17480,17915,10552,4.868857383728027,4.443518400192261,0.4253389835357666
30,5000,6,er,linear_sem,19,DF-PC (Pure),0.4375,0.7368421052631579,0.3111111111111111,72.0,24600,15158,14723,15158,9442,3.5132522583007812,3.147754192352295,0.36549806594848633
30,5000,6,er,linear_sem,20,DF-PC (Pure),0.3333333333333333,0.6666666666666666,0.2222222222222222,80.0,25294,15445,15010,15445,9849,7.8399598598480225,7.400187015533447,0.4397728443145752
30,5000,6,er,linear_sem,21,DF-PC (Pure),0.40310077519379844,0.6666666666666666,0.28888888888888886,77.0,32181,20751,20316,20751,11430,11.245023488998413,10.658049583435059,0.5869739055633545
30,5000,6,er,linear_sem,22,DF-PC (Pure),0.359375,0.6052631578947368,0.25555555555555554,82.0,24603,15307,14872,15307,9296,6.812747955322266,6.386003017425537,0.4267449378967285
30,5000,6,er,linear_sem,23,DF-PC (Pure),0.360655737704918,0.6875,0.24444444444444444,78.0,21824,13632,13197,13632,8192,6.040170192718506,5.695018529891968,0.3451516628265381
30,5000,6,er,linear_sem,24,DF-PC (Pure),0.448,0.8,0.3111111111111111,69.0,21389,12626,12191,12626,8763,2.479175329208374,2.1943559646606445,0.2848193645477295
30,5000,6,er,linear_sem,25,DF-PC (Pure),0.46268656716417905,0.7045454545454546,0.34444444444444444,72.0,20880,12697,12262,12697,8183,2.165008068084717,1.897547960281372,0.2674601078033447
30,5000,6,er,linear_sem,26,DF-PC (Pure),0.3770491803278688,0.71875,0.25555555555555554,76.0,25449,15900,15465,15900,9549,3.805133819580078,3.4314639568328857,0.3736698627471924
30,5000,6,er,linear_sem,27,DF-PC (Pure),0.47244094488188976,0.8108108108108109,0.3333333333333333,67.0,23429,14497,14062,14497,8932,3.035001754760742,2.696176767349243,0.338824987411499
30,5000,6,er,linear_sem,28,DF-PC (Pure),0.47826086956521735,0.6875,0.36666666666666664,72.0,21378,13177,12742,13177,8201,2.6495392322540283,2.328564405441284,0.32097482681274414
30,5000,6,er,linear_sem,29,DF-PC (Pure),0.42276422764227634,0.7878787878787878,0.28888888888888886,71.0,23342,14392,13957,14392,8950,3.3348300457000732,2.9986774921417236,0.3361525535583496
30,5000,6,sf,linear_sem,0,DF-PC (Pure),0.6271186440677966,0.8222222222222222,0.5068493150684932,44.0,13336,7409,6974,7409,5927,1.8447861671447754,1.6237661838531494,0.22101998329162598
30,5000,6,sf,linear_sem,1,DF-PC (Pure),0.6178861788617886,0.8444444444444444,0.48717948717948717,47.0,12141,6687,6252,6687,5454,1.3500463962554932,1.1594674587249756,0.19057893753051758
30,5000,6,sf,linear_sem,2,DF-PC (Pure),0.6017699115044247,0.8095238095238095,0.4788732394366197,45.0,11477,5995,5560,5995,5482,0.9966402053833008,0.8459994792938232,0.15064072608947754
30,5000,6,sf,linear_sem,3,DF-PC (Pure),0.49523809523809526,0.7647058823529411,0.36619718309859156,53.0,8964,4459,4024,4459,4505,0.7160196304321289,0.5915505886077881,0.12446904182434082
30,5000,6,sf,linear_sem,4,DF-PC (Pure),0.6153846153846153,0.75,0.5217391304347826,45.0,15681,6082,5647,6082,9599,2.068209648132324,1.5898408889770508,0.47836875915527344
30,5000,6,sf,linear_sem,5,DF-PC (Pure),0.547008547008547,0.7804878048780488,0.42105263157894735,53.0,13944,7550,7115,7550,6394,1.8157622814178467,1.6004366874694824,0.21532559394836426
30,5000,6,sf,linear_sem,6,DF-PC (Pure),0.5409836065573771,0.7674418604651163,0.4177215189873418,56.0,14608,8238,7803,8238,6370,1.6267404556274414,1.3869469165802002,0.2397935390472412
30,5000,6,sf,linear_sem,7,DF-PC (Pure),0.485981308411215,0.7027027027027027,0.37142857142857144,55.0,12545,7121,6686,7121,5424,4.844439268112183,4.5794126987457275,0.2650265693664551
30,5000,6,sf,linear_sem,8,DF-PC (Pure),0.6719999999999999,0.875,0.5454545454545454,41.0,17994,7373,6938,7373,10621,2.557755708694458,2.017958641052246,0.5397970676422119
30,5000,6,sf,linear_sem,9,DF-PC (Pure),0.49572649572649574,0.6904761904761905,0.38666666666666666,59.0,13976,7691,7256,7691,6285,4.231885194778442,3.9907774925231934,0.24110770225524902
