Nodes,Samples,Deg,Graph,Data,Rep,Algo,F1,Prec,Rec,SHD,Requests,Actual_CIT,Cond_CIT,Performed_CITs,Bypassed_CITs,Time_Total,Time_CIT,Time_Overhead
20,5000,4,sf,linear_sem,16,PC with deduce-dep,0.7096774193548387,0.8461538461538461,0.6111111111111112,18.0,4754,3676,3486,3676,1078,0.5782489776611328,0.558751106262207,0.01949787139892578
20,5000,4,sf,linear_sem,17,PC with deduce-dep,0.8135593220338984,1.0,0.6857142857142857,11.0,2233,1646,1456,1646,587,0.23143410682678223,0.22172927856445312,0.009704828262329102
20,5000,4,sf,linear_sem,18,PC with deduce-dep,0.5818181818181818,0.8421052631578947,0.4444444444444444,23.0,3641,2744,2554,2744,897,0.41762638092041016,0.40084052085876465,0.016785860061645508
20,5000,4,sf,linear_sem,19,PC with deduce-dep,0.6779661016949152,0.8695652173913043,0.5555555555555556,19.0,3000,2382,2192,2382,618,0.40371012687683105,0.3917868137359619,0.01192331314086914
20,5000,4,sf,linear_sem,20,PC with deduce-dep,0.7878787878787877,0.8666666666666667,0.7222222222222222,14.0,4968,4203,4013,4203,765,0.9708719253540039,0.9489426612854004,0.021929264068603516
20,5000,4,sf,linear_sem,21,PC with deduce-dep,0.5357142857142857,0.75,0.4166666666666667,26.0,4352,3193,3003,3193,1159,1.153517723083496,1.1309447288513184,0.022572994232177734
20,5000,4,sf,linear_sem,22,PC with deduce-dep,0.7241379310344828,0.9545454545454546,0.5833333333333334,16.0,4104,3523,3333,3523,581,0.5923323631286621,0.5735416412353516,0.018790721893310547
20,5000,4,sf,linear_sem,23,PC with deduce-dep,0.78125,0.8928571428571429,0.6944444444444444,14.0,3652,2871,2681,2871,781,1.0952303409576416,1.0781636238098145,0.01706671714782715
20,5000,4,sf,linear_sem,24,PC with deduce-dep,0.7719298245614036,0.9565217391304348,0.6470588235294118,13.0,2431,1802,1612,1802,629,0.3707873821258545,0.3576371669769287,0.013150215148925781
20,5000,4,sf,linear_sem,25,PC with deduce-dep,0.8750000000000001,1.0,0.7777777777777778,8.0,3148,2537,2347,2537,611,0.43121981620788574,0.4187486171722412,0.012471199035644531
20,5000,4,sf,linear_sem,26,PC with deduce-dep,0.746268656716418,0.8064516129032258,0.6944444444444444,17.0,4621,3981,3791,3981,640,1.4027631282806396,1.3782415390014648,0.024521589279174805
20,5000,4,sf,linear_sem,27,PC with deduce-dep,0.7936507936507936,0.9259259259259259,0.6944444444444444,13.0,5239,4690,4500,4690,549,0.7456626892089844,0.7264163494110107,0.019246339797973633
20,5000,4,sf,linear_sem,28,PC with deduce-dep,0.689655172413793,0.8695652173913043,0.5714285714285714,18.0,3269,2488,2298,2488,781,0.8562443256378174,0.838068962097168,0.018175363540649414
20,5000,4,sf,linear_sem,29,PC with deduce-dep,0.7213114754098361,0.88,0.6111111111111112,17.0,3621,2984,2794,2984,637,0.3761098384857178,0.36102890968322754,0.015080928802490234
20,5000,4,er,linear_sem,0,DF-PC (Pure),0.6363636363636364,0.8076923076923077,0.525,24.0,6963,4142,3952,4142,2821,2.71688175201416,2.591073751449585,0.1258080005645752
20,5000,4,er,linear_sem,1,DF-PC (Pure),0.6176470588235295,0.75,0.525,26.0,5271,2951,2761,2951,2320,0.44837498664855957,0.3808248043060303,0.0675501823425293
20,5000,4,er,linear_sem,2,DF-PC (Pure),0.7777777777777777,0.875,0.7,16.0,4384,2147,1957,2147,2237,0.4465813636779785,0.38175201416015625,0.06482934951782227
20,5000,4,er,linear_sem,3,DF-PC (Pure),0.625,0.8333333333333334,0.5,24.0,7061,4220,4030,4220,2841,1.0876047611236572,0.9791378974914551,0.10846686363220215
20,5000,4,er,linear_sem,4,DF-PC (Pure),0.5625000000000001,0.75,0.45,28.0,6091,3497,3307,3497,2594,0.970203161239624,0.8890974521636963,0.08110570907592773
20,5000,4,er,linear_sem,5,DF-PC (Pure),0.6956521739130435,0.8275862068965517,0.6,21.0,6086,3436,3246,3436,2650,0.7468149662017822,0.6515634059906006,0.09525156021118164
20,5000,4,er,linear_sem,6,DF-PC (Pure),0.6984126984126985,0.9565217391304348,0.55,19.0,5521,3217,3027,3217,2304,1.107908010482788,1.0253231525421143,0.08258485794067383
20,5000,4,er,linear_sem,7,DF-PC (Pure),0.7042253521126761,0.8064516129032258,0.625,21.0,3869,1779,1589,1779,2090,1.1294562816619873,1.0635709762573242,0.06588530540466309
20,5000,4,er,linear_sem,8,DF-PC (Pure),0.625,0.8333333333333334,0.5,24.0,6957,4083,3893,4083,2874,2.7619569301605225,2.645916700363159,0.11604022979736328
20,5000,4,er,linear_sem,9,DF-PC (Pure),0.821917808219178,0.9090909090909091,0.75,13.0,3787,1763,1573,1763,2024,0.9968175888061523,0.9257822036743164,0.07103538513183594
20,5000,4,er,linear_sem,10,DF-PC (Pure),0.7352941176470589,0.8928571428571429,0.625,18.0,7192,4263,4073,4263,2929,1.6779191493988037,1.5560228824615479,0.12189626693725586
20,5000,4,er,linear_sem,11,DF-PC (Pure),0.6865671641791045,0.8518518518518519,0.575,21.0,6295,3570,3380,3570,2725,2.586042642593384,2.4743664264678955,0.11167621612548828
20,5000,4,er,linear_sem,12,DF-PC (Pure),0.6268656716417911,0.7777777777777778,0.525,25.0,6106,3513,3323,3513,2593,1.0119874477386475,0.9251720905303955,0.08681535720825195
20,5000,4,er,linear_sem,13,DF-PC (Pure),0.6666666666666667,0.8461538461538461,0.55,22.0,7499,4253,4063,4253,3246,1.6227059364318848,1.5122544765472412,0.11045145988464355
20,5000,4,er,linear_sem,14,DF-PC (Pure),0.7058823529411764,0.8571428571428571,0.6,20.0,5754,3296,3106,3296,2458,0.8235301971435547,0.7301931381225586,0.0933370590209961
20,5000,4,er,linear_sem,15,DF-PC (Pure),0.7462686567164178,0.9259259259259259,0.625,17.0,4729,2642,2452,2642,2087,1.2820162773132324,1.2005858421325684,0.08143043518066406
20,5000,4,er,linear_sem,16,DF-PC (Pure),0.6874999999999999,0.9166666666666666,0.55,20.0,8285,4781,4591,4781,3504,2.0078444480895996,1.875338077545166,0.1325063705444336
20,5000,4,er,linear_sem,17,DF-PC (Pure),0.5671641791044776,0.7037037037037037,0.475,29.0,5352,3128,2938,3128,2224,1.2315797805786133,1.1431410312652588,0.08843874931335449
20,5000,4,er,linear_sem,18,DF-PC (Pure),0.7352941176470589,0.8928571428571429,0.625,18.0,4872,2717,2527,2717,2155,1.9289982318878174,1.8387205600738525,0.09027767181396484
20,5000,4,er,linear_sem,19,DF-PC (Pure),0.7164179104477612,0.8888888888888888,0.6,19.0,5859,3462,3272,3462,2397,1.7373430728912354,1.631425380706787,0.10591769218444824
20,5000,4,er,linear_sem,20,DF-PC (Pure),0.6666666666666666,0.7931034482758621,0.575,23.0,6071,3516,3326,3516,2555,1.4842190742492676,1.3853919506072998,0.09882712364196777
20,5000,4,er,linear_sem,21,DF-PC (Pure),0.5714285714285715,0.6666666666666666,0.5,30.0,8696,5321,5131,5321,3375,0.7787575721740723,0.661125898361206,0.11763167381286621
20,5000,4,er,linear_sem,22,DF-PC (Pure),0.5970149253731343,0.7407407407407407,0.5,27.0,8242,5015,4825,5015,3227,2.658010721206665,2.5150585174560547,0.14295220375061035
20,5000,4,er,linear_sem,23,DF-PC (Pure),0.6567164179104479,0.8148148148148148,0.55,23.0,8403,5195,5005,5195,3208,0.8443424701690674,0.7286808490753174,0.11566162109375
20,5000,4,er,linear_sem,24,DF-PC (Pure),0.7352941176470589,0.8928571428571429,0.625,18.0,5013,2498,2308,2498,2515,0.3696298599243164,0.2988698482513428,0.07076001167297363
20,5000,4,er,linear_sem,25,DF-PC (Pure),0.7323943661971831,0.8387096774193549,0.65,19.0,6568,3811,3621,3811,2757,0.8411026000976562,0.7508163452148438,0.0902862548828125
20,5000,4,er,linear_sem,26,DF-PC (Pure),0.7352941176470589,0.8928571428571429,0.625,18.0,5772,3407,3217,3407,2365,0.8654203414916992,0.7761306762695312,0.08928966522216797
20,5000,4,er,linear_sem,27,DF-PC (Pure),0.6461538461538462,0.84,0.525,23.0,5440,2955,2765,2955,2485,0.4710204601287842,0.41381096839904785,0.05720949172973633
20,5000,4,er,linear_sem,28,DF-PC (Pure),0.5625000000000001,0.75,0.45,28.0,6032,3358,3168,3358,2674,0.597083330154419,0.5196385383605957,0.07744479179382324
20,5000,4,er,linear_sem,29,DF-PC (Pure),0.6129032258064516,0.8636363636363636,0.475,24.0,6108,3497,3307,3497,2611,1.3472669124603271,1.250298023223877,0.0969688892364502
20,5000,4,sf,linear_sem,0,DF-PC (Pure),0.8307692307692308,0.9310344827586207,0.75,11.0,2653,1177,987,1177,1476,0.24294781684875488,0.2068464756011963,0.036101341247558594
20,5000,4,sf,linear_sem,1,DF-PC (Pure),0.6774193548387097,0.8076923076923077,0.5833333333333334,20.0,3408,1355,1165,1355,2053,0.5783216953277588,0.5224480628967285,0.05587363243103027
20,5000,4,sf,linear_sem,2,DF-PC (Pure),0.6875000000000001,0.7857142857142857,0.6111111111111112,20.0,4073,1826,1636,1826,2247,1.1834955215454102,1.087446928024292,0.09604859352111816
20,5000,4,sf,linear_sem,3,DF-PC (Pure),0.6562499999999999,0.75,0.5833333333333334,22.0,2684,917,727,917,1767,0.35053133964538574,0.2399153709411621,0.11061596870422363
20,5000,4,sf,linear_sem,4,DF-PC (Pure),0.7636363636363634,0.9130434782608695,0.65625,13.0,4066,1629,1439,1629,2437,0.47509145736694336,0.4055912494659424,0.06950020790100098
20,5000,4,sf,linear_sem,5,DF-PC (Pure),0.6101694915254238,0.782608695652174,0.5,23.0,3953,2000,1810,2000,1953,0.7556593418121338,0.69455885887146,0.06110048294067383
20,5000,4,sf,linear_sem,6,DF-PC (Pure),0.5862068965517242,0.7727272727272727,0.4722222222222222,24.0,4112,1997,1807,1997,2115,0.34380555152893066,0.2902231216430664,0.05358242988586426
20,5000,4,sf,linear_sem,7,DF-PC (Pure),0.6333333333333333,0.7916666666666666,0.5277777777777778,22.0,5743,3066,2876,3066,2677,1.5263500213623047,1.4266481399536133,0.0997018814086914
20,5000,4,sf,linear_sem,8,DF-PC (Pure),0.8387096774193548,1.0,0.7222222222222222,10.0,4494,1891,1701,1891,2603,0.4033381938934326,0.33330464363098145,0.07003355026245117
20,5000,4,sf,linear_sem,9,DF-PC (Pure),0.8474576271186441,0.9615384615384616,0.7575757575757576,9.0,4372,1214,1024,1214,3158,0.6820163726806641,0.5947296619415283,0.08728671073913574
20,5000,4,sf,linear_sem,10,DF-PC (Pure),0.7096774193548386,0.8148148148148148,0.6285714285714286,18.0,2527,938,748,938,1589,0.15642142295837402,0.11728572845458984,0.03913569450378418
20,5000,4,sf,linear_sem,11,DF-PC (Pure),0.7540983606557377,0.8846153846153846,0.6571428571428571,15.0,4146,1788,1598,1788,2358,0.867865800857544,0.7929296493530273,0.0749361515045166
20,5000,4,sf,linear_sem,12,DF-PC (Pure),0.7999999999999999,0.896551724137931,0.7222222222222222,13.0,2739,1249,1059,1249,1490,0.3243582248687744,0.27930212020874023,0.04505610466003418
20,5000,4,sf,linear_sem,13,DF-PC (Pure),0.6551724137931034,0.8260869565217391,0.5428571428571428,20.0,3163,1548,1358,1548,1615,0.3377349376678467,0.20127511024475098,0.1364598274230957
20,5000,4,sf,linear_sem,14,DF-PC (Pure),0.8333333333333334,0.9259259259259259,0.7575757575757576,10.0,2717,1276,1086,1276,1441,0.19515180587768555,0.15707659721374512,0.03807520866394043
20,5000,4,sf,linear_sem,15,DF-PC (Pure),0.7812500000000001,0.8620689655172413,0.7142857142857143,14.0,4729,1007,817,1007,3722,0.29865431785583496,0.13227248191833496,0.1663818359375
20,5000,4,sf,linear_sem,16,DF-PC (Pure),0.7096774193548387,0.8461538461538461,0.6111111111111112,18.0,4754,2493,2303,2493,2261,1.1655714511871338,1.0851006507873535,0.08047080039978027
20,5000,4,sf,linear_sem,17,DF-PC (Pure),0.8135593220338984,1.0,0.6857142857142857,11.0,2233,1120,930,1120,1113,0.5227231979370117,0.4868898391723633,0.03583335876464844
