Nodes,Samples,Deg,Graph,Data,Algo,F1_mean,F1_ci95,Prec_mean,Prec_ci95,Rec_mean,Rec_ci95,SHD_mean,SHD_ci95,Requests_mean,Requests_ci95,Actual_CIT_mean,Actual_CIT_ci95,Cond_CIT_mean,Cond_CIT_ci95,Performed_CITs_mean,Performed_CITs_ci95,Bypassed_CITs_mean,Bypassed_CITs_ci95,Time_Total_mean,Time_Total_ci95,Time_CIT_mean,Time_CIT_ci95,Time_Overhead_mean,Time_Overhead_ci95
30,5000,2,sf,linear_sem,PC with deduce-dep,0.9568709714909347,0.018473214603554073,0.9894261528169572,0.005889586295465751,0.9315336617405584,0.03325370308793794,2.2333333333333334,0.8899534965680173,4285.366666666667,1113.3734406863161,3714.2,1122.945112005526,3279.2,1122.945112005526,3714.2,1122.945112005526,571.1666666666666,28.894018636219357,0.5609855731328328,0.18851375703011244,0.5358905712763469,0.18198628072269635,0.025095001856486002,0.007022430660058711
30,5000,2,sf,linear_sem,Standard PC,0.9573948923392273,0.01860975872679052,0.9916866892154247,0.00549420522966937,0.930384236453202,0.03317431706350578,2.2,0.8984306112429556,4276.233333333334,1111.4137294280351,3695.9666666666667,1118.2668486875132,3260.9666666666667,1118.2668486875132,3695.9666666666667,1118.2668486875132,580.2666666666667,22.86736182851377,0.49835182825724283,0.19057209539775166,0.47809258302052815,0.18491182509931683,0.02025924523671468,0.00568228973375796
30,5000,4,er,discrete,DF-PC (Pure),0.6489480465314532,0.02357514073361035,0.8952894128804573,0.021157550201892816,0.5122222222222222,0.026205201307451728,32.9,1.825507493601547,1325.0666666666666,77.75306153551507,445.56666666666666,5.362893946268861,10.566666666666666,5.362893946268861,445.56666666666666,5.362893946268861,879.5,75.22909289889652,0.10421061515808105,0.010810760871473426,0.08890855312347412,0.009233261778769444,0.015302062034606934,0.001895542862410298
30,5000,4,er,discrete,PC with deduce-dep,0.5587534582570697,0.022570179156162128,0.9878377422134228,0.006853717244162574,0.3922222222222222,0.02185648612027459,36.766666666666666,1.3044682655928037,1077.9333333333334,26.637495718359,670.1666666666666,37.33853167831751,235.16666666666666,37.33853167831751,670.1666666666666,37.33853167831751,407.76666666666665,13.648909307048333,0.1340030829111735,0.015307274168008892,0.12560392220815023,0.01457514347249209,0.008399160703023274,0.0007563013711749364
30,5000,4,er,discrete,Standard PC,0.5044328417828849,0.019558215830305828,0.9879468499971933,0.007304270986606253,0.3405555555555555,0.0176286856482303,39.833333333333336,1.0425840282388263,1054.2666666666667,20.239506143930278,613.8333333333334,19.59821639394144,178.83333333333334,19.598216393941435,613.8333333333334,19.59821639394144,440.43333333333334,1.4908662091682967,0.12247372468312581,0.01198344148197944,0.11512626012166341,0.011409508199527971,0.007347464561462402,0.0005896786219253699
30,5000,4,er,linear_sem,DF-PC (Pure),0.6672612715374291,0.017348250224599696,0.8171168359038773,0.017448097649897385,0.5661111111111111,0.020924689709074063,33.7,1.5331148070168301,14077.7,829.0330885725479,7836.0,569.5285171211823,7401.0,569.5285171211823,7836.0,569.5285171211823,6241.7,267.22863177970015,1.4740761518478394,0.11627375932830618,1.2609509468078612,0.10217302344721081,0.21312520503997803,0.017441272664964307
30,5000,4,er,linear_sem,PC with deduce-dep,0.6681766796763896,0.017006216682236248,0.8213574698864503,0.017917297586401273,0.5655555555555555,0.020715550475494653,33.53333333333333,1.5145209578611862,14009.2,823.490265913256,9695.933333333332,524.1576764152578,9260.933333333332,524.1576764152578,9695.933333333332,524.1576764152578,4313.266666666666,333.2898104070001,1.5651105483373007,0.13180477414041972,1.500930905342102,0.1282585430030912,0.06417964299519857,0.0038571853016223586
30,5000,4,er,linear_sem,Standard PC,0.6679650767844835,0.016993024819698364,0.8208024282583282,0.018108315980596777,0.5655555555555555,0.020715550475494653,33.56666666666667,1.5172881838827426,13995.1,823.4400212918944,9631.266666666666,521.3722461155031,9196.266666666666,521.3722461155031,9631.266666666666,521.3722461155031,4363.833333333333,335.55870701303604,1.3134013970692953,0.10251042052391204,1.2604345401128134,0.09899086567334796,0.052966856956481935,0.0036319503167165207
30,5000,4,sf,discrete,DF-PC (Pure),0.43997245076421676,0.028683409286182408,0.824734452174985,0.03338873076201079,0.30325112037455465,0.02421079420057473,41.0,1.7480324571541477,948.4333333333333,17.42534264201341,436.6,0.7315563004237303,1.6,0.7315563004237303,436.6,0.7315563004237303,511.8333333333333,17.073720785345493,0.07597728570302327,0.005775881130537731,0.068137526512146,0.005656641871402959,0.00783975919087728,0.0003158500257010818
30,5000,4,sf,discrete,PC with deduce-dep,0.4025076946495629,0.02690441463110716,0.9780644886875538,0.0115919439435757,0.25621124190148026,0.020789026462886877,40.4,1.4637160707023014,920.7,8.485956301138229,484.8666666666667,8.36889495078759,49.86666666666667,8.36889495078759,484.8666666666667,8.36889495078759,435.8333333333333,0.71001268133945,0.08583345413208007,0.0062537685604969395,0.07927078406016032,0.005852867113358998,0.006562670071919759,0.00040619954945425514
30,5000,4,sf,discrete,Standard PC,0.39561065682614566,0.025596601447460055,0.9817232475127212,0.011254408287960666,0.25015815918173084,0.019575691858185754,40.666666666666664,1.4598898819544406,920.5333333333333,8.436683933914217,484.26666666666665,8.197885891382155,49.266666666666666,8.197885891382155,484.26666666666665,8.197885891382155,436.26666666666665,0.6438017352644385,0.09211137294769287,0.009008865232868575,0.08545457522074382,0.008494285268966907,0.006656797726949056,0.000519990987409646
30,5000,4,sf,linear_sem,DF-PC (Pure),0.7208077046856332,0.02730362093946108,0.8701250629858196,0.021737055550185742,0.6183141546630526,0.03217709631026294,25.6,2.42993484610634,8334.4,934.2459286565835,3689.233333333333,464.86050287240926,3254.233333333333,464.86050287240926,3689.233333333333,464.86050287240926,4645.166666666667,604.2633958289193,0.7074350357055664,0.10438863318872282,0.5440884749094645,0.0687602664864215,0.16334656079610188,0.04438493881698939
30,5000,4,sf,linear_sem,PC with deduce-dep,0.7189178761688062,0.027090510529086276,0.8768325134876331,0.02217674549612269,0.6126901643261772,0.032100911823806276,25.6,2.400683887236464,8093.5,933.4088658206776,6502.733333333334,939.4313174166608,6067.733333333334,939.4313174166608,6502.733333333334,939.4313174166608,1590.7666666666667,150.45720802032727,0.9382510979970297,0.12357174025222917,0.8999621550242106,0.11999731048388476,0.03828894297281901,0.0036959561273122643
30,5000,4,sf,linear_sem,Standard PC,0.7161461698576417,0.02766360565071605,0.877503181114934,0.022816711435847667,0.6082372224226514,0.03214202187645483,25.766666666666666,2.4445795977962526,8006.766666666666,946.2516737385927,6382.166666666667,945.1078123338941,5947.166666666667,945.1078123338941,6382.166666666667,945.1078123338941,1624.6,150.0281115310168,0.8418479124704997,0.14916769323172943,0.8081982294718425,0.14485019531149004,0.03364968299865723,0.004367224845583181
