Setup,Nodes,Samples,Deg,Graph,Data,Algo,F1_mean,F1_ci95,Prec_mean,Prec_ci95,Rec_mean,Rec_ci95,SHD_mean,SHD_ci95,Requests_mean,Requests_ci95,Actual_CIT_mean,Actual_CIT_ci95,Cond_CIT_mean,Cond_CIT_ci95,Performed_CITs_mean,Performed_CITs_ci95,Bypassed_CITs_mean,Bypassed_CITs_ci95,Time_Total_mean,Time_Total_ci95,Time_CIT_mean,Time_CIT_ci95,Time_Overhead_mean,Time_Overhead_ci95
SetupA_NodeScaling,40,5000,3,er,linear_sem,DF-PC (Pure),0.8539565469495496,0.015461927468348256,0.9213761464673836,0.013690099501324278,0.7972222222222224,0.020605721119856646,16.266666666666666,1.6356296501624141,12383.133333333333,1079.8794607875193,5884.066666666667,633.9355830937387,5104.066666666667,633.9355830937387,5884.066666666667,633.9355830937387,6499.066666666667,467.31943340346595,2.1857009887695313,0.33226970094977837,2.007615502675374,0.3235699027404906,0.1780854860941569,0.016089487504588475
SetupA_NodeScaling,40,5000,3,er,linear_sem,Standard PC,0.859122580851576,0.015464229327820272,0.9352489580272181,0.013917445104177806,0.7961111111111112,0.02087774260374388,15.566666666666666,1.6213945277320345,12307.3,1078.7803798012967,8476.1,640.228141484638,7696.1,640.228141484638,8476.1,640.228141484638,3831.2,484.10142392580144,2.4287664175033568,0.30872463270434225,2.3664209445317588,0.3048453874405804,0.06234547297159831,0.004356582355308401
SetupA_NodeScaling,40,5000,3,sf,linear_sem,DF-PC (Pure),0.5840482902408671,0.023782671689595858,0.8355022185702222,0.023444679974919305,0.45118279081101126,0.02396261641933814,62.46666666666667,3.7315611885931275,19835.033333333333,1071.8026046129535,10011.933333333332,683.7442475923413,9231.933333333332,683.7442475923413,10011.933333333332,683.7442475923413,9823.1,532.3786979558342,3.6562069177627565,0.42362557750441165,3.3407830874125164,0.4106950215302975,0.3154238303502401,0.02034432540884785
SetupA_NodeScaling,40,5000,3,sf,linear_sem,Standard PC,0.583018031771945,0.024122391604930696,0.8402706245589613,0.023709536462094012,0.4488095060754045,0.024398364943903614,62.36666666666667,3.7229722316380354,19635.666666666668,1072.6243987226,14723.433333333332,843.6984055742255,13943.433333333332,843.6984055742255,14723.433333333332,843.6984055742255,4912.233333333334,382.96188665046185,4.731474526723226,0.4700534021581226,4.636734652519226,0.46559601146476975,0.09473987420399983,0.00530655550459738
SetupA_NodeScaling,50,5000,3,er,linear_sem,DF-PC (Pure),0.8465956659834355,0.014992994935961046,0.9191729746093673,0.01232454582182826,0.7862222222222223,0.020683315240348454,21.233333333333334,1.9411731808387584,18759.066666666666,1556.1070291919013,8709.3,866.5870015915586,7484.3,866.5870015915586,8709.3,866.5870015915586,10049.766666666666,708.5808181095917,3.1333674669265745,0.4831854422395776,2.873111605644226,0.46599294581073925,0.2602558612823486,0.021639025149047284
SetupA_NodeScaling,50,5000,3,er,linear_sem,Standard PC,0.8532610131351543,0.015231000682856516,0.9392740484968521,0.01208336427480107,0.7831111111111112,0.020509900480247676,20.066666666666666,1.9621015553253,18607.266666666666,1549.9146985488221,12724.466666666667,943.7228189728452,11499.466666666667,943.7228189728452,12724.466666666667,943.7228189728452,5882.8,650.7847085400189,3.907775894800822,0.5418926548213735,3.8102165937423704,0.5359118389845337,0.09755930105845133,0.007205077710610049
SetupA_NodeScaling,50,5000,3,sf,linear_sem,DF-PC (Pure),0.6045776144297969,0.022127618341985632,0.8486831436899099,0.01705527008596938,0.47300366752844686,0.025666881815606512,74.06666666666666,4.132683938604362,30314.9,1807.0865006569165,14966.266666666666,1054.5851592851961,13741.266666666666,1054.5851592851961,14966.266666666666,1054.5851592851961,15348.633333333333,1018.8607408552115,5.569572265942892,0.5741842184626365,5.059311803181966,0.5433899623525534,0.5102604627609253,0.060223320347272756
SetupA_NodeScaling,50,5000,3,sf,linear_sem,Standard PC,0.6028363659308474,0.023388251373851192,0.8553713088415159,0.017320085091640278,0.4689348326322411,0.026466598761605103,73.93333333333334,4.320729582212403,29992.7,1806.8097637983014,22543.166666666668,1575.2393464448166,21318.166666666668,1575.2393464448166,22543.166666666668,1575.2393464448166,7449.533333333334,605.9238592210015,7.390346018473307,1.087019104807044,7.246352728207906,1.0778095248233392,0.1439932902654012,0.010308278200102529
SetupB_DensityScaling,30,5000,2,er,linear_sem,DF-PC (Pure),0.9471377215302389,0.016089429244920916,0.9561477562330497,0.01726329719965886,0.94,0.020397320335862258,3.1333333333333333,0.9571292966059788,2528.8,221.35622483809823,1122.6666666666667,103.30615679411794,687.6666666666666,103.30615679411794,1122.6666666666667,103.30615679411794,1406.1333333333334,123.57132323260093,0.3323351303736369,0.06172568061061231,0.30121580759684247,0.06003496865393231,0.031119322776794432,0.0028632002885893596
SetupB_DensityScaling,30,5000,2,er,linear_sem,Standard PC,0.9579873574894904,0.014853707368051187,0.9806686103878819,0.012995306446742521,0.9377777777777776,0.020715550475494657,2.433333333333333,0.8596683313038485,2491.366666666667,209.67960194573672,1576.2666666666667,151.31656793374955,1141.2666666666667,151.31656793374955,1576.2666666666667,151.31656793374955,915.1,64.66356900318668,0.40342846711476643,0.07913665017786593,0.388775889078776,0.07827732301004915,0.014652578035990398,0.0010303281835055361
