Nodes,Samples,Deg,Graph,Data,Rep,Algo,F1,Prec,Rec,SHD,Requests,Actual_CIT,Cond_CIT,Performed_CITs,Bypassed_CITs,Time_Total,Time_CIT,Time_Overhead
30,5000,6,er,linear_sem,18,DF-PC (Pure),0.46875,0.7894736842105263,0.3333333333333333,68.0,28029,17928,17493,17928,10101,3.080575466156006,2.6815011501312256,0.3990743160247803
30,5000,6,er,linear_sem,19,DF-PC (Pure),0.4552845528455285,0.8484848484848485,0.3111111111111111,67.0,25343,15446,15011,15446,9897,2.6986773014068604,2.318892478942871,0.37978482246398926
30,5000,6,er,linear_sem,20,DF-PC (Pure),0.5038167938931297,0.8048780487804879,0.36666666666666664,65.0,23232,14321,13886,14321,8911,2.5883536338806152,2.2345876693725586,0.35376596450805664
30,5000,6,er,linear_sem,21,DF-PC (Pure),0.44961240310077527,0.7435897435897436,0.32222222222222224,71.0,21262,12951,12516,12951,8311,2.466768980026245,2.128976345062256,0.33779263496398926
30,5000,6,er,linear_sem,22,DF-PC (Pure),0.5,0.7391304347826086,0.37777777777777777,68.0,20042,12120,11685,12120,7922,2.15350341796875,1.8469929695129395,0.30651044845581055
30,5000,6,er,linear_sem,23,DF-PC (Pure),0.4651162790697674,0.7692307692307693,0.3333333333333333,69.0,28539,18236,17801,18236,10303,3.6044156551361084,3.17893648147583,0.4254791736602783
30,5000,6,er,linear_sem,24,DF-PC (Pure),0.36507936507936506,0.6388888888888888,0.25555555555555554,80.0,25221,15620,15185,15620,9601,2.4961886405944824,2.161651372909546,0.3345372676849365
30,5000,6,er,linear_sem,25,DF-PC (Pure),0.4888888888888889,0.7333333333333333,0.36666666666666664,69.0,23368,14363,13928,14363,9005,2.5722806453704834,2.2307844161987305,0.34149622917175293
30,5000,6,er,linear_sem,26,DF-PC (Pure),0.3968253968253968,0.6944444444444444,0.2777777777777778,76.0,23014,13848,13413,13848,9166,2.736506462097168,2.3730740547180176,0.3634324073791504
30,5000,6,er,linear_sem,27,DF-PC (Pure),0.4806201550387597,0.7948717948717948,0.34444444444444444,67.0,21732,13091,12656,13091,8641,2.0797290802001953,1.7961926460266113,0.283536434173584
