Nodes,Samples,Deg,Graph,Data,Rep,Algo,F1,Prec,Rec,SHD,Requests,Actual_CIT,Cond_CIT,Performed_CITs,Bypassed_CITs,Time_Total,Time_CIT,Time_Overhead
30,5000,2,er,linear_sem,16,PC with deduce-dep,1.0,1.0,1.0,0.0,1703,1041,606,1041,662,0.19474148750305176,0.1800236701965332,0.014717817306518555
30,5000,2,er,linear_sem,17,PC with deduce-dep,0.983050847457627,1.0,0.9666666666666667,1.0,2312,1453,1018,1453,859,0.2687642574310303,0.25110483169555664,0.017659425735473633
30,5000,2,er,linear_sem,18,PC with deduce-dep,0.912280701754386,0.9629629629629629,0.8666666666666667,5.0,2617,1579,1144,1579,1038,0.33180665969848633,0.31600332260131836,0.01580333709716797
30,5000,2,er,linear_sem,19,PC with deduce-dep,0.9152542372881356,0.9310344827586207,0.9,5.0,2185,1379,944,1379,806,0.29348206520080566,0.2763175964355469,0.01716446876525879
30,5000,2,er,linear_sem,20,PC with deduce-dep,0.9666666666666667,0.9666666666666667,0.9666666666666667,2.0,3447,1962,1527,1962,1485,0.31206393241882324,0.29401564598083496,0.01804828643798828
30,5000,2,er,linear_sem,21,PC with deduce-dep,0.8620689655172413,0.8928571428571429,0.8333333333333334,8.0,2505,1622,1187,1622,883,0.2975127696990967,0.28099942207336426,0.016513347625732422
30,5000,2,er,linear_sem,22,PC with deduce-dep,0.9333333333333333,0.9333333333333333,0.9333333333333333,4.0,1847,1108,673,1108,739,0.18351984024047852,0.16946005821228027,0.014059782028198242
30,5000,2,er,linear_sem,23,PC with deduce-dep,0.9333333333333333,0.9333333333333333,0.9333333333333333,4.0,1603,1022,587,1022,581,0.16426658630371094,0.15123605728149414,0.013030529022216797
30,5000,2,er,linear_sem,24,PC with deduce-dep,0.983050847457627,1.0,0.9666666666666667,1.0,1613,987,552,987,626,0.16428685188293457,0.15143632888793945,0.012850522994995117
30,5000,2,er,linear_sem,25,PC with deduce-dep,0.8771929824561403,0.9259259259259259,0.8333333333333334,7.0,2618,1564,1129,1564,1054,0.24987292289733887,0.2331082820892334,0.01676464080810547
30,5000,2,er,linear_sem,26,PC with deduce-dep,0.896551724137931,0.9285714285714286,0.8666666666666667,6.0,2411,1718,1283,1718,693,0.2749936580657959,0.25879907608032227,0.016194581985473633
30,5000,2,er,linear_sem,27,PC with deduce-dep,0.8135593220338982,0.8275862068965517,0.8,11.0,2466,1636,1201,1636,830,0.2894449234008789,0.2715575695037842,0.017887353897094727
30,5000,2,er,linear_sem,28,PC with deduce-dep,0.983050847457627,1.0,0.9666666666666667,1.0,3019,1862,1427,1862,1157,0.28679561614990234,0.269228458404541,0.017567157745361328
30,5000,2,er,linear_sem,29,PC with deduce-dep,0.9152542372881356,0.9310344827586207,0.9,5.0,3481,2208,1773,2208,1273,0.3963432312011719,0.3734867572784424,0.022856473922729492
30,5000,2,er,linear_sem,0,DF-PC (Pure),0.9473684210526316,1.0,0.9,3.0,3023,1379,944,1379,1644,0.24674201011657715,0.2017536163330078,0.044988393783569336
30,5000,2,er,linear_sem,1,DF-PC (Pure),0.9666666666666667,0.9666666666666667,0.9666666666666667,2.0,2901,1392,957,1392,1509,0.2971158027648926,0.24200201034545898,0.055113792419433594
30,5000,2,er,linear_sem,2,DF-PC (Pure),0.8571428571428571,0.9230769230769231,0.8,8.0,2763,1178,743,1178,1585,0.2051401138305664,0.17051959037780762,0.03462052345275879
30,5000,2,er,linear_sem,3,DF-PC (Pure),0.8666666666666667,0.8666666666666667,0.8666666666666667,8.0,3687,1877,1442,1877,1810,0.42106175422668457,0.36269402503967285,0.05836772918701172
30,5000,2,er,linear_sem,4,DF-PC (Pure),0.967741935483871,0.9375,1.0,2.0,1452,594,159,594,858,0.12184977531433105,0.1012883186340332,0.02056145668029785
30,5000,2,er,linear_sem,5,DF-PC (Pure),0.9666666666666667,0.9666666666666667,0.9666666666666667,2.0,4016,1875,1440,1875,2141,0.34633326530456543,0.2910902500152588,0.05524301528930664
30,5000,2,er,linear_sem,6,DF-PC (Pure),0.9206349206349207,0.8787878787878788,0.9666666666666667,5.0,3316,1497,1062,1497,1819,0.3218855857849121,0.2684040069580078,0.0534815788269043
30,5000,2,er,linear_sem,7,DF-PC (Pure),0.9666666666666667,0.9666666666666667,0.9666666666666667,2.0,2748,1251,816,1251,1497,0.23056793212890625,0.19009089469909668,0.04047703742980957
30,5000,2,er,linear_sem,8,DF-PC (Pure),0.8421052631578948,0.8888888888888888,0.8,9.0,2293,1064,629,1064,1229,0.18589282035827637,0.15686893463134766,0.02902388572692871
30,5000,2,er,linear_sem,9,DF-PC (Pure),0.983050847457627,1.0,0.9666666666666667,1.0,2337,1097,662,1097,1240,0.2223663330078125,0.18950676918029785,0.03285956382751465
30,5000,2,er,linear_sem,10,DF-PC (Pure),0.9508196721311476,0.9354838709677419,0.9666666666666667,3.0,2196,951,516,951,1245,0.16976141929626465,0.14093637466430664,0.028825044631958008
30,5000,2,er,linear_sem,11,DF-PC (Pure),0.967741935483871,0.9375,1.0,2.0,2099,926,491,926,1173,0.272796630859375,0.24309730529785156,0.029699325561523438
30,5000,2,er,linear_sem,12,DF-PC (Pure),0.9,0.9,0.9,6.0,2824,1261,826,1261,1563,0.370363712310791,0.3287014961242676,0.04166221618652344
30,5000,2,er,linear_sem,13,DF-PC (Pure),0.9666666666666667,0.9666666666666667,0.9666666666666667,2.0,1695,697,262,697,998,0.16281795501708984,0.1412813663482666,0.021536588668823242
30,5000,2,er,linear_sem,14,DF-PC (Pure),0.967741935483871,0.9375,1.0,2.0,1995,847,412,847,1148,0.17537856101989746,0.14657187461853027,0.028806686401367188
30,5000,2,er,linear_sem,15,DF-PC (Pure),0.9333333333333333,0.9333333333333333,0.9333333333333333,4.0,2303,1052,617,1052,1251,0.20852136611938477,0.17967009544372559,0.02885127067565918
30,5000,2,er,linear_sem,16,DF-PC (Pure),0.9836065573770492,0.967741935483871,1.0,1.0,1723,764,329,764,959,0.24983978271484375,0.22660541534423828,0.02323436737060547
30,5000,2,er,linear_sem,17,DF-PC (Pure),0.9508196721311476,0.9354838709677419,0.9666666666666667,3.0,2344,1036,601,1036,1308,0.18204045295715332,0.15120244026184082,0.0308380126953125
30,5000,2,er,linear_sem,18,DF-PC (Pure),0.9285714285714286,1.0,0.8666666666666667,4.0,2621,1343,908,1343,1278,0.28261876106262207,0.2537848949432373,0.028833866119384766
30,5000,2,er,linear_sem,19,DF-PC (Pure),0.9,0.9,0.9,6.0,2214,1001,566,1001,1213,0.176072359085083,0.14682888984680176,0.02924346923828125
30,5000,2,er,linear_sem,20,DF-PC (Pure),0.9666666666666667,0.9666666666666667,0.9666666666666667,2.0,3454,1591,1156,1591,1863,0.26669788360595703,0.2263786792755127,0.040319204330444336
30,5000,2,er,linear_sem,21,DF-PC (Pure),0.847457627118644,0.8620689655172413,0.8333333333333334,9.0,2519,1083,648,1083,1436,0.19116687774658203,0.15724682807922363,0.0339200496673584
30,5000,2,er,linear_sem,22,DF-PC (Pure),0.8749999999999999,0.8235294117647058,0.9333333333333333,8.0,2236,852,417,852,1384,0.15955543518066406,0.1252756118774414,0.034279823303222656
30,5000,2,er,linear_sem,23,DF-PC (Pure),0.9180327868852459,0.9032258064516129,0.9333333333333333,5.0,1605,695,260,695,910,0.12433338165283203,0.10343313217163086,0.020900249481201172
30,5000,2,er,linear_sem,24,DF-PC (Pure),0.9666666666666667,0.9666666666666667,0.9666666666666667,2.0,1614,721,286,721,893,0.12544941902160645,0.10345172882080078,0.021997690200805664
30,5000,2,er,linear_sem,25,DF-PC (Pure),0.8771929824561403,0.9259259259259259,0.8333333333333334,7.0,2618,1207,772,1207,1411,0.21564960479736328,0.1852271556854248,0.030422449111938477
30,5000,2,er,linear_sem,26,DF-PC (Pure),0.9152542372881356,0.9310344827586207,0.9,5.0,2464,1208,773,1208,1256,0.23058795928955078,0.18268871307373047,0.04789924621582031
30,5000,2,er,linear_sem,27,DF-PC (Pure),0.8135593220338982,0.8275862068965517,0.8,11.0,2472,1168,733,1168,1304,0.19379186630249023,0.159942626953125,0.033849239349365234
30,5000,2,er,linear_sem,28,DF-PC (Pure),0.983050847457627,1.0,0.9666666666666667,1.0,3027,1417,982,1417,1610,0.3071763515472412,0.2711906433105469,0.035985708236694336
30,5000,2,er,linear_sem,29,DF-PC (Pure),0.9152542372881356,0.9310344827586207,0.9,5.0,3490,1648,1213,1648,1842,0.3141908645629883,0.26651930809020996,0.04767155647277832
30,5000,2,er,discrete,0,Standard PC,0.7234042553191489,1.0,0.5666666666666667,13.0,911,476,41,476,435,0.08298158645629883,0.0770714282989502,0.005910158157348633
30,5000,2,er,discrete,1,Standard PC,0.7755102040816326,1.0,0.6333333333333333,11.0,949,514,79,514,435,0.08844447135925293,0.08236932754516602,0.006075143814086914
30,5000,2,er,discrete,2,Standard PC,0.7083333333333334,0.9444444444444444,0.5666666666666667,14.0,983,540,105,540,443,0.16423654556274414,0.15398311614990234,0.010253429412841797
30,5000,2,er,discrete,3,Standard PC,0.8235294117647058,1.0,0.7,9.0,1054,617,182,617,437,0.10576868057250977,0.09926867485046387,0.0065000057220458984
30,5000,2,er,discrete,4,Standard PC,0.6666666666666666,1.0,0.5,15.0,934,493,58,493,441,0.12500739097595215,0.11587762832641602,0.009129762649536133
30,5000,2,er,discrete,5,Standard PC,0.7755102040816326,1.0,0.6333333333333333,11.0,971,529,94,529,442,0.16004419326782227,0.14997625350952148,0.010067939758300781
30,5000,2,er,discrete,6,Standard PC,0.6956521739130436,1.0,0.5333333333333333,14.0,1017,578,143,578,439,0.10532474517822266,0.09879875183105469,0.006525993347167969
30,5000,2,er,discrete,7,Standard PC,0.5365853658536585,1.0,0.36666666666666664,19.0,950,515,80,515,435,0.08696246147155762,0.08076882362365723,0.006193637847900391
30,5000,2,er,discrete,8,Standard PC,0.846153846153846,1.0,0.7333333333333333,8.0,956,519,84,519,437,0.08730697631835938,0.08118653297424316,0.006120443344116211
30,5000,2,er,discrete,9,Standard PC,0.888888888888889,1.0,0.8,6.0,982,547,112,547,435,0.0924074649810791,0.08620762825012207,0.006199836730957031
30,5000,2,er,discrete,10,Standard PC,0.8076923076923077,0.9545454545454546,0.7,10.0,989,549,114,549,440,0.09629106521606445,0.08991837501525879,0.006372690200805664
30,5000,2,er,discrete,11,Standard PC,0.7843137254901961,0.9523809523809523,0.6666666666666666,11.0,997,557,122,557,440,0.0924074649810791,0.08626604080200195,0.0061414241790771484
30,5000,2,er,discrete,12,Standard PC,0.8235294117647058,1.0,0.7,9.0,1051,611,176,611,440,0.1007075309753418,0.09456133842468262,0.00614619255065918
30,5000,2,er,discrete,13,Standard PC,0.6956521739130436,1.0,0.5333333333333333,14.0,912,477,42,477,435,0.12182426452636719,0.11284399032592773,0.008980274200439453
30,5000,2,er,discrete,14,Standard PC,0.7234042553191489,1.0,0.5666666666666667,13.0,940,502,67,502,438,0.14563894271850586,0.13629961013793945,0.009339332580566406
30,5000,2,er,discrete,15,Standard PC,0.8,1.0,0.6666666666666666,10.0,977,542,107,542,435,0.08802485466003418,0.08212423324584961,0.00590062141418457
30,5000,2,er,discrete,16,Standard PC,0.846153846153846,1.0,0.7333333333333333,8.0,964,528,93,528,436,0.16295385360717773,0.1528325080871582,0.010121345520019531
30,5000,2,er,discrete,17,Standard PC,0.7755102040816326,1.0,0.6333333333333333,11.0,993,555,120,555,438,0.17050671577453613,0.1598968505859375,0.010609865188598633
30,5000,2,er,discrete,18,Standard PC,0.9090909090909091,1.0,0.8333333333333334,5.0,997,562,127,562,435,0.09852957725524902,0.0921318531036377,0.006397724151611328
30,5000,2,er,discrete,19,Standard PC,0.8,1.0,0.6666666666666666,10.0,964,527,92,527,437,0.09425806999206543,0.08773040771484375,0.00652766227722168
30,5000,2,er,discrete,20,Standard PC,0.846153846153846,1.0,0.7333333333333333,8.0,1000,560,125,560,440,0.0952146053314209,0.08898758888244629,0.006227016448974609
30,5000,2,er,discrete,21,Standard PC,0.6666666666666666,1.0,0.5,15.0,930,495,60,495,435,0.08431053161621094,0.07843518257141113,0.005875349044799805
30,5000,2,er,discrete,22,Standard PC,0.8679245283018869,1.0,0.7666666666666667,7.0,1000,558,123,558,442,0.1689467430114746,0.15873289108276367,0.010213851928710938
30,5000,2,er,discrete,23,Standard PC,0.7843137254901961,0.9523809523809523,0.6666666666666666,11.0,950,515,80,515,435,0.15378141403198242,0.14379501342773438,0.009986400604248047
30,5000,2,er,discrete,24,Standard PC,0.7499999999999999,1.0,0.6,12.0,978,542,107,542,436,0.09018468856811523,0.08400130271911621,0.0061833858489990234
30,5000,2,er,discrete,25,Standard PC,0.8518518518518519,0.9583333333333334,0.7666666666666667,8.0,1051,607,172,607,444,0.10667777061462402,0.09997010231018066,0.006707668304443359
30,5000,2,er,discrete,26,Standard PC,0.6363636363636364,1.0,0.4666666666666667,16.0,944,509,74,509,435,0.08907079696655273,0.08286881446838379,0.006201982498168945
30,5000,2,er,discrete,27,Standard PC,0.6808510638297872,0.9411764705882353,0.5333333333333333,15.0,939,501,66,501,438,0.0787196159362793,0.07310175895690918,0.005617856979370117
30,5000,2,er,discrete,28,Standard PC,0.8518518518518519,0.9583333333333334,0.7666666666666667,8.0,1024,581,146,581,443,0.10063338279724121,0.09423375129699707,0.006399631500244141
30,5000,2,er,discrete,29,Standard PC,0.846153846153846,1.0,0.7333333333333333,8.0,1074,637,202,637,437,0.125046968460083,0.11766362190246582,0.0073833465576171875
30,5000,2,er,discrete,0,PC with deduce-dep,0.7234042553191489,1.0,0.5666666666666667,13.0,911,476,41,476,435,0.07575559616088867,0.06988286972045898,0.0058727264404296875
30,5000,2,er,discrete,1,PC with deduce-dep,0.8235294117647058,1.0,0.7,9.0,954,535,100,535,419,0.08844923973083496,0.082000732421875,0.006448507308959961
30,5000,2,er,discrete,2,PC with deduce-dep,0.7083333333333334,0.9444444444444444,0.5666666666666667,14.0,983,540,105,540,443,0.10396504402160645,0.09629273414611816,0.007672309875488281
30,5000,2,er,discrete,3,PC with deduce-dep,0.888888888888889,1.0,0.8,6.0,1094,731,296,731,363,0.15174007415771484,0.14249753952026367,0.009242534637451172
30,5000,2,er,discrete,4,PC with deduce-dep,0.6666666666666666,1.0,0.5,15.0,934,493,58,493,441,0.0856928825378418,0.07911419868469238,0.006578683853149414
30,5000,2,er,discrete,5,PC with deduce-dep,0.8,1.0,0.6666666666666666,10.0,977,542,107,542,435,0.09386205673217773,0.08719968795776367,0.0066623687744140625
30,5000,2,er,discrete,6,PC with deduce-dep,0.8235294117647058,1.0,0.7,9.0,1055,660,225,660,395,0.11929035186767578,0.11171340942382812,0.007576942443847656
30,5000,2,er,discrete,7,PC with deduce-dep,0.6363636363636364,1.0,0.4666666666666667,16.0,976,586,151,586,390,0.1016685962677002,0.09435057640075684,0.007318019866943359
30,5000,2,er,discrete,8,PC with deduce-dep,0.846153846153846,1.0,0.7333333333333333,8.0,956,519,84,519,437,0.08738279342651367,0.08087563514709473,0.006507158279418945
30,5000,2,er,discrete,9,PC with deduce-dep,0.8928571428571429,0.9615384615384616,0.8333333333333334,6.0,988,561,126,561,427,0.09285759925842285,0.08632469177246094,0.006532907485961914
30,5000,2,er,discrete,10,PC with deduce-dep,0.8076923076923077,0.9545454545454546,0.7,10.0,989,549,114,549,440,0.098114013671875,0.09133386611938477,0.006780147552490234
30,5000,2,er,discrete,11,PC with deduce-dep,0.8518518518518519,0.9583333333333334,0.7666666666666667,8.0,1003,572,137,572,431,0.10092425346374512,0.09384799003601074,0.007076263427734375
30,5000,2,er,discrete,12,PC with deduce-dep,0.846153846153846,1.0,0.7333333333333333,8.0,1074,662,227,662,412,0.11881303787231445,0.11127448081970215,0.007538557052612305
30,5000,2,er,discrete,13,PC with deduce-dep,0.6956521739130436,1.0,0.5333333333333333,14.0,912,477,42,477,435,0.13863801956176758,0.1289682388305664,0.009669780731201172
30,5000,2,er,discrete,14,PC with deduce-dep,0.7499999999999999,1.0,0.6,12.0,940,503,68,503,437,0.08475661277770996,0.07813477516174316,0.006621837615966797
30,5000,2,er,discrete,15,PC with deduce-dep,0.8235294117647058,1.0,0.7,9.0,983,555,120,555,428,0.168565034866333,0.15780329704284668,0.010761737823486328
30,5000,2,er,discrete,16,PC with deduce-dep,0.846153846153846,1.0,0.7333333333333333,8.0,964,528,93,528,436,0.08521103858947754,0.07914352416992188,0.006067514419555664
30,5000,2,er,discrete,17,PC with deduce-dep,0.8235294117647058,1.0,0.7,9.0,993,563,128,563,430,0.09478974342346191,0.08802914619445801,0.006760597229003906
30,5000,2,er,discrete,18,PC with deduce-dep,0.9285714285714286,1.0,0.8666666666666667,4.0,1001,567,132,567,434,0.09498882293701172,0.0885772705078125,0.006411552429199219
30,5000,2,er,discrete,19,PC with deduce-dep,0.8235294117647058,1.0,0.7,9.0,964,528,93,528,436,0.0891563892364502,0.08270072937011719,0.006455659866333008
30,5000,2,er,discrete,20,PC with deduce-dep,0.888888888888889,1.0,0.8,6.0,1006,568,133,568,438,0.09737753868103027,0.09079384803771973,0.006583690643310547
30,5000,2,er,discrete,21,PC with deduce-dep,0.6666666666666666,1.0,0.5,15.0,930,495,60,495,435,0.08605027198791504,0.07980966567993164,0.0062406063079833984
30,5000,2,er,discrete,22,PC with deduce-dep,0.888888888888889,1.0,0.8,6.0,1025,609,174,609,416,0.11897897720336914,0.11116766929626465,0.007811307907104492
30,5000,2,er,discrete,23,PC with deduce-dep,0.7843137254901961,0.9523809523809523,0.6666666666666666,11.0,950,515,80,515,435,0.0878756046295166,0.08128738403320312,0.0065882205963134766
30,5000,2,er,discrete,24,PC with deduce-dep,0.7755102040816326,1.0,0.6333333333333333,11.0,978,543,108,543,435,0.09454345703125,0.0879213809967041,0.0066220760345458984
30,5000,2,er,discrete,25,PC with deduce-dep,0.912280701754386,0.9629629629629629,0.8666666666666667,5.0,1057,622,187,622,435,0.12306952476501465,0.11532425880432129,0.007745265960693359
30,5000,2,er,discrete,26,PC with deduce-dep,0.6363636363636364,1.0,0.4666666666666667,16.0,944,509,74,509,435,0.1557145118713379,0.14498567581176758,0.010728836059570312
30,5000,2,er,discrete,27,PC with deduce-dep,0.6808510638297872,0.9411764705882353,0.5333333333333333,15.0,939,501,66,501,438,0.08434057235717773,0.0781857967376709,0.006154775619506836
30,5000,2,er,discrete,28,PC with deduce-dep,0.8518518518518519,0.9583333333333334,0.7666666666666667,8.0,1024,581,146,581,443,0.10067009925842285,0.09374618530273438,0.0069239139556884766
30,5000,2,er,discrete,29,PC with deduce-dep,0.888888888888889,1.0,0.8,6.0,1154,909,474,909,245,0.31618833541870117,0.2936720848083496,0.022516250610351562
30,5000,2,er,discrete,0,DF-PC (Pure),0.7307692307692307,0.8636363636363636,0.6333333333333333,14.0,919,435,0,435,484,0.07095146179199219,0.06347346305847168,0.007477998733520508
30,5000,2,er,discrete,1,DF-PC (Pure),0.8363636363636363,0.92,0.7666666666666667,9.0,982,435,0,435,547,0.13855481147766113,0.1240530014038086,0.014501810073852539
30,5000,2,er,discrete,2,DF-PC (Pure),0.7272727272727272,0.8,0.6666666666666666,15.0,1029,444,9,444,585,0.07211709022521973,0.06385397911071777,0.008263111114501953
