Setup,Nodes,Samples,Deg,Graph,Data,Rep,Algo,F1,Prec,Rec,SHD,Requests,Actual_CIT,Cond_CIT,Performed_CITs,Bypassed_CITs,Time_Total,Time_CIT,Time_Overhead
SetupB_DensityScaling,30,5000,6,er,linear_sem,23,Standard PC,0.360655737704918,0.6875,0.24444444444444444,78.0,21813,15706,15271,15706,6107,2.9724080562591553,2.8983006477355957,0.07410740852355957
SetupB_DensityScaling,30,5000,6,er,linear_sem,24,Standard PC,0.448,0.8,0.3111111111111111,69.0,21386,14524,14089,14524,6862,3.4616775512695312,3.3812761306762695,0.08040142059326172
SetupB_DensityScaling,30,5000,6,er,linear_sem,25,Standard PC,0.46268656716417905,0.7045454545454546,0.34444444444444444,72.0,20669,14209,13774,14209,6460,3.370619058609009,3.2889723777770996,0.08164668083190918
SetupB_DensityScaling,30,5000,6,er,linear_sem,26,Standard PC,0.36363636363636365,0.7096774193548387,0.24444444444444444,77.0,25185,17401,16966,17401,7784,3.4075980186462402,3.311701774597168,0.09589624404907227
SetupB_DensityScaling,30,5000,6,er,linear_sem,27,Standard PC,0.47244094488188976,0.8108108108108109,0.3333333333333333,67.0,23427,16702,16267,16702,6725,3.364982843399048,3.278651714324951,0.08633112907409668
SetupB_DensityScaling,30,5000,6,er,linear_sem,28,Standard PC,0.47826086956521735,0.6875,0.36666666666666664,72.0,21323,14715,14280,14715,6608,2.5149455070495605,2.443070888519287,0.07187461853027344
SetupB_DensityScaling,30,5000,6,er,linear_sem,29,Standard PC,0.42276422764227634,0.7878787878787878,0.28888888888888886,71.0,23227,15485,15050,15485,7742,2.7012979984283447,2.622141122817993,0.07915687561035156
SetupA_NodeScaling,10,5000,3,er,linear_sem,0,DF-PC (Pure),0.9655172413793104,1.0,0.9333333333333333,1.0,1016,611,566,611,405,0.25179266929626465,0.23317503929138184,0.018617630004882812
SetupA_NodeScaling,10,5000,3,er,linear_sem,1,DF-PC (Pure),0.9285714285714286,1.0,0.8666666666666667,2.0,811,422,377,422,389,0.14778971672058105,0.13617658615112305,0.011613130569458008
SetupA_NodeScaling,10,5000,3,er,linear_sem,2,DF-PC (Pure),0.7142857142857142,0.7692307692307693,0.6666666666666666,8.0,577,285,240,285,292,0.22817301750183105,0.21724748611450195,0.010925531387329102
SetupA_NodeScaling,10,5000,3,er,linear_sem,3,DF-PC (Pure),0.896551724137931,0.9285714285714286,0.8666666666666667,3.0,599,298,253,298,301,0.2273256778717041,0.2171764373779297,0.010149240493774414
SetupA_NodeScaling,10,5000,3,er,linear_sem,4,DF-PC (Pure),0.896551724137931,0.9285714285714286,0.8666666666666667,3.0,1107,651,606,651,456,0.40952372550964355,0.39289259910583496,0.016631126403808594
SetupA_NodeScaling,10,5000,3,er,linear_sem,5,DF-PC (Pure),0.8148148148148148,0.9166666666666666,0.7333333333333333,5.0,825,421,376,421,404,0.20749187469482422,0.19636869430541992,0.011123180389404297
SetupA_NodeScaling,10,5000,3,er,linear_sem,6,DF-PC (Pure),0.888888888888889,1.0,0.8,3.0,872,501,456,501,371,0.5201337337493896,0.5050580501556396,0.01507568359375
SetupA_NodeScaling,10,5000,3,er,linear_sem,7,DF-PC (Pure),0.9655172413793104,1.0,0.9333333333333333,1.0,1048,590,545,590,458,0.1475529670715332,0.13200688362121582,0.015546083450317383
SetupA_NodeScaling,10,5000,3,er,linear_sem,8,DF-PC (Pure),0.8000000000000002,0.8,0.8,6.0,1222,712,667,712,510,0.3527867794036865,0.3330423831939697,0.019744396209716797
SetupA_NodeScaling,10,5000,3,er,linear_sem,9,DF-PC (Pure),0.9285714285714286,1.0,0.8666666666666667,2.0,815,263,218,263,552,0.20833086967468262,0.191392183303833,0.01693868637084961
SetupA_NodeScaling,10,5000,3,er,linear_sem,10,DF-PC (Pure),0.9285714285714286,1.0,0.8666666666666667,2.0,765,434,389,434,331,0.31240415573120117,0.30107951164245605,0.011324644088745117
SetupA_NodeScaling,10,5000,3,er,linear_sem,11,DF-PC (Pure),0.896551724137931,0.9285714285714286,0.8666666666666667,3.0,689,330,285,330,359,0.08603644371032715,0.07683348655700684,0.009202957153320312
SetupA_NodeScaling,10,5000,3,er,linear_sem,12,DF-PC (Pure),0.8000000000000002,0.8,0.8,6.0,790,437,392,437,353,0.45075058937072754,0.4365425109863281,0.014208078384399414
SetupA_NodeScaling,10,5000,3,er,linear_sem,13,DF-PC (Pure),0.9333333333333333,0.9333333333333333,0.9333333333333333,2.0,758,290,245,290,468,0.11976766586303711,0.10901379585266113,0.010753870010375977
SetupA_NodeScaling,10,5000,3,er,linear_sem,14,DF-PC (Pure),0.7142857142857142,0.7692307692307693,0.6666666666666666,8.0,731,412,367,412,319,0.13445329666137695,0.12386703491210938,0.010586261749267578
SetupA_NodeScaling,10,5000,3,er,linear_sem,15,DF-PC (Pure),0.896551724137931,0.9285714285714286,0.8666666666666667,3.0,627,302,257,302,325,0.31079554557800293,0.29921913146972656,0.011576414108276367
SetupA_NodeScaling,10,5000,3,er,linear_sem,16,DF-PC (Pure),0.9655172413793104,1.0,0.9333333333333333,1.0,853,479,434,479,374,0.3237903118133545,0.3082761764526367,0.015514135360717773
SetupA_NodeScaling,10,5000,3,er,linear_sem,17,DF-PC (Pure),0.888888888888889,1.0,0.8,3.0,559,268,223,268,291,0.2520480155944824,0.24364948272705078,0.00839853286743164
SetupA_NodeScaling,10,5000,3,er,linear_sem,18,DF-PC (Pure),0.888888888888889,1.0,0.8,3.0,794,431,386,431,363,0.29483699798583984,0.2821488380432129,0.012688159942626953
SetupA_NodeScaling,10,5000,3,er,linear_sem,19,DF-PC (Pure),0.8148148148148148,0.9166666666666666,0.7333333333333333,5.0,934,537,492,537,397,0.15756630897521973,0.14552998542785645,0.012036323547363281
SetupA_NodeScaling,10,5000,3,er,linear_sem,20,DF-PC (Pure),0.846153846153846,1.0,0.7333333333333333,4.0,678,375,330,375,303,0.16876935958862305,0.15762615203857422,0.011143207550048828
SetupA_NodeScaling,10,5000,3,er,linear_sem,21,DF-PC (Pure),0.9285714285714286,1.0,0.8666666666666667,2.0,1050,611,566,611,439,0.3774111270904541,0.36075925827026367,0.01665186882019043
SetupA_NodeScaling,10,5000,3,er,linear_sem,22,DF-PC (Pure),0.888888888888889,1.0,0.8,3.0,866,445,400,445,421,0.12652969360351562,0.11492776870727539,0.011601924896240234
SetupA_NodeScaling,10,5000,3,er,linear_sem,23,DF-PC (Pure),0.888888888888889,1.0,0.8,3.0,758,378,333,378,380,0.0775761604309082,0.0679483413696289,0.009627819061279297
SetupA_NodeScaling,10,5000,3,er,linear_sem,24,DF-PC (Pure),1.0,1.0,1.0,0.0,376,157,112,157,219,0.03801536560058594,0.033661842346191406,0.004353523254394531
SetupA_NodeScaling,10,5000,3,er,linear_sem,25,DF-PC (Pure),0.8571428571428571,0.9230769230769231,0.8,4.0,634,324,279,324,310,0.06973028182983398,0.06186795234680176,0.007862329483032227
SetupA_NodeScaling,10,5000,3,er,linear_sem,26,DF-PC (Pure),0.7407407407407408,0.8333333333333334,0.6666666666666666,7.0,753,402,357,402,351,0.10561466217041016,0.09593510627746582,0.009679555892944336
SetupA_NodeScaling,10,5000,3,er,linear_sem,27,DF-PC (Pure),0.8571428571428571,0.9230769230769231,0.8,4.0,736,385,340,385,351,0.08077478408813477,0.07082748413085938,0.00994729995727539
SetupA_NodeScaling,10,5000,3,er,linear_sem,28,DF-PC (Pure),0.6666666666666667,0.8888888888888888,0.5333333333333333,8.0,649,350,305,350,299,0.08234333992004395,0.07364249229431152,0.008700847625732422
SetupA_NodeScaling,10,5000,3,er,linear_sem,29,DF-PC (Pure),0.9285714285714286,1.0,0.8666666666666667,2.0,795,434,389,434,361,0.38176679611206055,0.37155961990356445,0.010207176208496094
SetupA_NodeScaling,20,5000,3,er,linear_sem,0,DF-PC (Pure),0.9285714285714286,1.0,0.8666666666666667,4.0,3199,1629,1439,1629,1570,0.43641114234924316,0.39366674423217773,0.04274439811706543
SetupA_NodeScaling,20,5000,3,er,linear_sem,1,DF-PC (Pure),0.8363636363636363,0.92,0.7666666666666667,9.0,3488,1845,1655,1845,1643,0.722588062286377,0.6705427169799805,0.052045345306396484
SetupA_NodeScaling,20,5000,3,er,linear_sem,2,DF-PC (Pure),0.8571428571428571,0.9230769230769231,0.8,8.0,2782,1361,1171,1361,1421,1.090679407119751,1.045473575592041,0.04520583152770996
SetupA_NodeScaling,20,5000,3,er,linear_sem,3,DF-PC (Pure),0.8076923076923077,0.9545454545454546,0.7,10.0,3547,1932,1742,1932,1615,0.45226502418518066,0.405153751373291,0.04711127281188965
SetupA_NodeScaling,20,5000,3,er,linear_sem,4,DF-PC (Pure),0.7083333333333334,0.9444444444444444,0.5666666666666667,14.0,4650,2600,2410,2600,2050,2.2347662448883057,2.158445119857788,0.07632112503051758
SetupA_NodeScaling,20,5000,3,er,linear_sem,5,DF-PC (Pure),0.8421052631578948,0.8888888888888888,0.8,9.0,3641,1952,1762,1952,1689,0.6623270511627197,0.6147868633270264,0.04754018783569336
SetupA_NodeScaling,20,5000,3,er,linear_sem,6,DF-PC (Pure),0.7142857142857142,0.7692307692307693,0.6666666666666666,16.0,3380,1790,1600,1790,1590,0.38303136825561523,0.33557868003845215,0.047452688217163086
SetupA_NodeScaling,20,5000,3,er,linear_sem,7,DF-PC (Pure),0.8771929824561403,0.9259259259259259,0.8333333333333334,7.0,1992,818,628,818,1174,0.20476841926574707,0.17994928359985352,0.024819135665893555
SetupA_NodeScaling,20,5000,3,er,linear_sem,8,DF-PC (Pure),0.8679245283018869,1.0,0.7666666666666667,7.0,4412,2485,2295,2485,1927,1.1129400730133057,1.0464506149291992,0.06648945808410645
SetupA_NodeScaling,20,5000,3,er,linear_sem,9,DF-PC (Pure),0.9310344827586207,0.9642857142857143,0.9,4.0,2500,1146,956,1146,1354,0.3997824192047119,0.3625338077545166,0.03724861145019531
SetupA_NodeScaling,20,5000,3,er,linear_sem,10,DF-PC (Pure),0.846153846153846,1.0,0.7333333333333333,8.0,3407,1887,1697,1887,1520,1.509413719177246,1.4573266506195068,0.05208706855773926
SetupA_NodeScaling,20,5000,3,er,linear_sem,11,DF-PC (Pure),0.7636363636363636,0.84,0.7,13.0,3148,1616,1426,1616,1532,1.3110270500183105,1.2652335166931152,0.04579353332519531
SetupA_NodeScaling,20,5000,3,er,linear_sem,12,DF-PC (Pure),0.8421052631578948,0.8888888888888888,0.8,9.0,3251,1679,1489,1679,1572,0.6320192813873291,0.5811309814453125,0.0508882999420166
SetupA_NodeScaling,20,5000,3,er,linear_sem,13,DF-PC (Pure),0.8301886792452831,0.9565217391304348,0.7333333333333333,9.0,3547,1888,1698,1888,1659,1.4621758460998535,1.4058597087860107,0.05631613731384277
SetupA_NodeScaling,20,5000,3,er,linear_sem,14,DF-PC (Pure),0.8727272727272728,0.96,0.8,7.0,2583,1187,997,1187,1396,0.9942858219146729,0.9532616138458252,0.041024208068847656
SetupA_NodeScaling,20,5000,3,er,linear_sem,15,DF-PC (Pure),0.8214285714285715,0.8846153846153846,0.7666666666666667,10.0,2841,1291,1101,1291,1550,0.27574706077575684,0.23612093925476074,0.039626121520996094
SetupA_NodeScaling,20,5000,3,er,linear_sem,16,DF-PC (Pure),0.8363636363636363,0.92,0.7666666666666667,9.0,3210,1618,1428,1618,1592,1.0984396934509277,1.0510988235473633,0.04734086990356445
SetupA_NodeScaling,20,5000,3,er,linear_sem,17,DF-PC (Pure),0.7857142857142856,0.8461538461538461,0.7333333333333333,12.0,4014,2153,1963,2153,1861,1.4482076168060303,1.38590407371521,0.06230354309082031
SetupA_NodeScaling,20,5000,3,er,linear_sem,18,DF-PC (Pure),0.7407407407407408,0.8333333333333334,0.6666666666666666,14.0,3607,2026,1836,2026,1581,1.390606164932251,1.3306055068969727,0.06000065803527832
SetupA_NodeScaling,20,5000,3,er,linear_sem,19,DF-PC (Pure),0.8363636363636363,0.92,0.7666666666666667,9.0,2760,1535,1345,1535,1225,1.2472922801971436,1.1991362571716309,0.048156023025512695
SetupA_NodeScaling,20,5000,3,er,linear_sem,20,DF-PC (Pure),0.8771929824561403,0.9259259259259259,0.8333333333333334,7.0,2712,1339,1149,1339,1373,0.562615156173706,0.5217840671539307,0.04083108901977539
SetupA_NodeScaling,20,5000,3,er,linear_sem,21,DF-PC (Pure),0.7636363636363636,0.84,0.7,13.0,4186,2291,2101,2291,1895,1.2164978981018066,1.152449369430542,0.06404852867126465
SetupA_NodeScaling,20,5000,3,er,linear_sem,22,DF-PC (Pure),0.75,0.8076923076923077,0.7,14.0,3229,1612,1422,1612,1617,1.0448417663574219,1.0017311573028564,0.04311060905456543
SetupA_NodeScaling,20,5000,3,er,linear_sem,23,DF-PC (Pure),0.8771929824561403,0.9259259259259259,0.8333333333333334,7.0,3959,2143,1953,2143,1816,1.4356744289398193,1.3752012252807617,0.06047320365905762
SetupA_NodeScaling,20,5000,3,er,linear_sem,24,DF-PC (Pure),0.9285714285714286,1.0,0.8666666666666667,4.0,2973,1371,1181,1371,1602,0.3065340518951416,0.2689225673675537,0.03761148452758789
SetupA_NodeScaling,20,5000,3,er,linear_sem,25,DF-PC (Pure),0.8928571428571429,0.9615384615384616,0.8333333333333334,6.0,3581,1855,1665,1855,1726,0.5572183132171631,0.513160228729248,0.04405808448791504
SetupA_NodeScaling,20,5000,3,er,linear_sem,26,DF-PC (Pure),0.8571428571428571,0.9230769230769231,0.8,8.0,3117,1584,1394,1584,1533,1.058502435684204,1.008791446685791,0.049710988998413086
SetupA_NodeScaling,20,5000,3,er,linear_sem,27,DF-PC (Pure),0.8148148148148148,0.9166666666666666,0.7333333333333333,10.0,3387,1635,1445,1635,1752,0.5422446727752686,0.4950888156890869,0.04715585708618164
SetupA_NodeScaling,20,5000,3,er,linear_sem,28,DF-PC (Pure),0.6923076923076923,0.8181818181818182,0.6,16.0,3435,1847,1657,1847,1588,0.9918003082275391,0.938772439956665,0.05302786827087402
SetupA_NodeScaling,20,5000,3,er,linear_sem,29,DF-PC (Pure),0.8620689655172413,0.8928571428571429,0.8333333333333334,8.0,3894,1905,1715,1905,1989,0.9241518974304199,0.8673872947692871,0.05676460266113281
SetupA_NodeScaling,30,5000,3,er,linear_sem,0,DF-PC (Pure),0.7804878048780488,0.8648648648648649,0.7111111111111111,18.0,9926,5044,4609,5044,4882,2.89067006111145,2.7811570167541504,0.1095130443572998
SetupA_NodeScaling,30,5000,3,er,linear_sem,1,DF-PC (Pure),0.8148148148148148,0.9166666666666666,0.7333333333333333,15.0,7682,3734,3299,3734,3948,1.6998391151428223,1.5977964401245117,0.10204267501831055
SetupA_NodeScaling,30,5000,3,er,linear_sem,2,DF-PC (Pure),0.7857142857142856,0.8461538461538461,0.7333333333333333,18.0,8817,4417,3982,4417,4400,1.4515326023101807,1.316514253616333,0.13501834869384766
SetupA_NodeScaling,30,5000,3,er,linear_sem,3,DF-PC (Pure),0.8192771084337349,0.8947368421052632,0.7555555555555555,15.0,8801,4410,3975,4410,4391,1.20298433303833,1.089205026626587,0.11377930641174316
SetupA_NodeScaling,30,5000,3,er,linear_sem,4,DF-PC (Pure),0.7341772151898734,0.8529411764705882,0.6444444444444445,21.0,6467,3322,2887,3322,3145,0.6133782863616943,0.5286281108856201,0.08475017547607422
SetupA_NodeScaling,30,5000,3,er,linear_sem,5,DF-PC (Pure),0.8863636363636364,0.9069767441860465,0.8666666666666667,10.0,5510,2509,2074,2509,3001,0.45708394050598145,0.37358832359313965,0.0834956169128418
SetupA_NodeScaling,30,5000,3,er,linear_sem,6,DF-PC (Pure),0.8048780487804879,0.8918918918918919,0.7333333333333333,16.0,8480,4203,3768,4203,4277,1.0655038356781006,0.9613137245178223,0.10419011116027832
SetupA_NodeScaling,30,5000,3,er,linear_sem,7,DF-PC (Pure),0.9425287356321839,0.9761904761904762,0.9111111111111111,5.0,4739,2051,1616,2051,2688,0.457108736038208,0.39755702018737793,0.05955171585083008
SetupA_NodeScaling,30,5000,3,er,linear_sem,8,DF-PC (Pure),0.7654320987654321,0.8611111111111112,0.6888888888888889,19.0,6738,3430,2995,3430,3308,0.9006121158599854,0.8112316131591797,0.08938050270080566
SetupA_NodeScaling,30,5000,3,er,linear_sem,9,DF-PC (Pure),0.7710843373493975,0.8421052631578947,0.7111111111111111,19.0,5039,2100,1665,2100,2939,0.6324119567871094,0.5700597763061523,0.06235218048095703
SetupA_NodeScaling,30,5000,3,er,linear_sem,10,DF-PC (Pure),0.7848101265822784,0.9117647058823529,0.6888888888888889,17.0,6958,3358,2923,3358,3600,0.8998501300811768,0.8103692531585693,0.08948087692260742
SetupA_NodeScaling,30,5000,3,er,linear_sem,11,DF-PC (Pure),0.8433734939759038,0.9210526315789473,0.7777777777777778,13.0,6629,3237,2802,3237,3392,0.9605185985565186,0.8760969638824463,0.08442163467407227
SetupA_NodeScaling,30,5000,3,er,linear_sem,12,DF-PC (Pure),0.8095238095238095,0.8717948717948718,0.7555555555555555,16.0,7949,3873,3438,3873,4076,1.3876566886901855,1.2746474742889404,0.11300921440124512
SetupA_NodeScaling,30,5000,3,er,linear_sem,13,DF-PC (Pure),0.8275862068965518,0.8571428571428571,0.8,15.0,5753,2462,2027,2462,3291,0.9055099487304688,0.8251841068267822,0.08032584190368652
SetupA_NodeScaling,30,5000,3,er,linear_sem,14,DF-PC (Pure),0.8192771084337349,0.8947368421052632,0.7555555555555555,15.0,6136,2627,2192,2627,3509,0.6895530223846436,0.601616382598877,0.0879366397857666
SetupA_NodeScaling,30,5000,3,er,linear_sem,15,DF-PC (Pure),0.9545454545454545,0.9767441860465116,0.9333333333333333,4.0,4466,1764,1329,1764,2702,0.5289304256439209,0.4714953899383545,0.057435035705566406
SetupA_NodeScaling,30,5000,3,er,linear_sem,16,DF-PC (Pure),0.891566265060241,0.9736842105263158,0.8222222222222222,9.0,7027,3360,2925,3360,3667,1.1688170433044434,1.062044382095337,0.10677266120910645
SetupA_NodeScaling,30,5000,3,er,linear_sem,17,DF-PC (Pure),0.8192771084337349,0.8947368421052632,0.7555555555555555,15.0,7392,3209,2774,3209,4183,1.2377827167510986,1.1283230781555176,0.10945963859558105
SetupA_NodeScaling,30,5000,3,er,linear_sem,18,DF-PC (Pure),0.7179487179487178,0.8484848484848485,0.6222222222222222,22.0,8725,4673,4238,4673,4052,3.0193099975585938,2.8811371326446533,0.13817286491394043
SetupA_NodeScaling,30,5000,3,er,linear_sem,19,DF-PC (Pure),0.8354430379746834,0.9705882352941176,0.7333333333333333,13.0,6342,3252,2817,3252,3090,1.4808876514434814,1.3857369422912598,0.09515070915222168
SetupA_NodeScaling,30,5000,3,er,linear_sem,20,DF-PC (Pure),0.7407407407407408,0.8333333333333334,0.6666666666666666,21.0,7862,3980,3545,3980,3882,1.7311859130859375,1.6175661087036133,0.11361980438232422
SetupA_NodeScaling,30,5000,3,er,linear_sem,21,DF-PC (Pure),0.7901234567901234,0.8888888888888888,0.7111111111111111,17.0,6669,3611,3176,3611,3058,1.904245376586914,1.8000805377960205,0.10416483879089355
SetupA_NodeScaling,30,5000,3,er,linear_sem,22,DF-PC (Pure),0.8536585365853658,0.9459459459459459,0.7777777777777778,12.0,6544,3330,2895,3330,3214,0.8056442737579346,0.7257962226867676,0.07984805107116699
SetupA_NodeScaling,30,5000,3,er,linear_sem,23,DF-PC (Pure),0.7560975609756098,0.8378378378378378,0.6888888888888889,20.0,6208,3155,2720,3155,3053,0.6706376075744629,0.5887043476104736,0.08193325996398926
SetupA_NodeScaling,30,5000,3,er,linear_sem,24,DF-PC (Pure),0.8780487804878049,0.972972972972973,0.8,10.0,5571,2722,2287,2722,2849,1.238656759262085,1.1570143699645996,0.08164238929748535
SetupA_NodeScaling,30,5000,3,er,linear_sem,25,DF-PC (Pure),0.8536585365853658,0.9459459459459459,0.7777777777777778,12.0,6122,2959,2524,2959,3163,1.4521856307983398,1.3669190406799316,0.0852665901184082
SetupA_NodeScaling,30,5000,3,er,linear_sem,26,DF-PC (Pure),0.8505747126436781,0.8809523809523809,0.8222222222222222,13.0,5677,2380,1945,2380,3297,0.7421302795410156,0.6728775501251221,0.06925272941589355
SetupA_NodeScaling,30,5000,3,er,linear_sem,27,DF-PC (Pure),0.8148148148148148,0.9166666666666666,0.7333333333333333,15.0,6538,3289,2854,3289,3249,0.9446272850036621,0.8079679012298584,0.1366593837738037
SetupA_NodeScaling,30,5000,3,er,linear_sem,28,DF-PC (Pure),0.7951807228915663,0.868421052631579,0.7333333333333333,17.0,6709,3375,2940,3375,3334,1.2038476467132568,1.1135897636413574,0.09025788307189941
SetupA_NodeScaling,30,5000,3,er,linear_sem,29,DF-PC (Pure),0.7674418604651163,0.8048780487804879,0.7333333333333333,20.0,7304,3288,2853,3288,4016,0.5750198364257812,0.47918152809143066,0.09583830833435059
SetupA_NodeScaling,40,5000,3,er,linear_sem,0,DF-PC (Pure),0.8288288288288289,0.9019607843137255,0.7666666666666667,19.0,18455,9167,8387,9167,9288,1.421260118484497,1.2168347835540771,0.20442533493041992
SetupA_NodeScaling,40,5000,3,er,linear_sem,1,DF-PC (Pure),0.8869565217391303,0.9272727272727272,0.85,13.0,10612,4969,4189,4969,5643,0.9077601432800293,0.7678442001342773,0.13991594314575195
SetupA_NodeScaling,40,5000,3,er,linear_sem,2,DF-PC (Pure),0.8333333333333334,0.9375,0.75,18.0,11964,6109,5329,6109,5855,3.4135849475860596,3.2273645401000977,0.18622040748596191
SetupA_NodeScaling,40,5000,3,er,linear_sem,3,DF-PC (Pure),0.8695652173913043,0.9090909090909091,0.8333333333333334,15.0,10625,4965,4185,4965,5660,2.1743922233581543,2.010760545730591,0.16363167762756348
SetupA_NodeScaling,40,5000,3,er,linear_sem,4,DF-PC (Pure),0.7857142857142856,0.8461538461538461,0.7333333333333333,24.0,13404,6449,5669,6449,6955,3.3156094551086426,3.119905948638916,0.19570350646972656
SetupA_NodeScaling,40,5000,3,er,linear_sem,5,DF-PC (Pure),0.7706422018348624,0.8571428571428571,0.7,25.0,13536,6686,5906,6686,6850,2.873032808303833,2.6742892265319824,0.19874358177185059
SetupA_NodeScaling,40,5000,3,er,linear_sem,6,DF-PC (Pure),0.8214285714285715,0.8846153846153846,0.7666666666666667,20.0,14106,6867,6087,6867,7239,3.5336761474609375,3.3578903675079346,0.17578577995300293
SetupA_NodeScaling,40,5000,3,er,linear_sem,7,DF-PC (Pure),0.8688524590163934,0.8548387096774194,0.8833333333333333,16.0,10630,4228,3448,4228,6402,1.4439632892608643,1.2883861064910889,0.1555771827697754
SetupA_NodeScaling,40,5000,3,er,linear_sem,8,DF-PC (Pure),0.8440366972477065,0.9387755102040817,0.7666666666666667,17.0,13662,6623,5843,6623,7039,1.8346927165985107,1.6449096202850342,0.18978309631347656
SetupA_NodeScaling,40,5000,3,er,linear_sem,9,DF-PC (Pure),0.8495575221238938,0.9056603773584906,0.8,17.0,9819,4286,3506,4286,5533,1.522951364517212,1.3979053497314453,0.1250460147857666
SetupA_NodeScaling,40,5000,3,er,linear_sem,10,DF-PC (Pure),0.8849557522123894,0.9433962264150944,0.8333333333333334,13.0,8888,4086,3306,4086,4802,1.1587960720062256,1.042283535003662,0.11651253700256348
SetupA_NodeScaling,40,5000,3,er,linear_sem,11,DF-PC (Pure),0.8749999999999999,0.9423076923076923,0.8166666666666667,14.0,10077,4222,3442,4222,5855,1.9400904178619385,1.8159599304199219,0.1241304874420166
SetupA_NodeScaling,40,5000,3,er,linear_sem,12,DF-PC (Pure),0.7636363636363636,0.84,0.7,26.0,22696,12248,11468,12248,10448,4.362417459487915,4.049590349197388,0.31282711029052734
SetupA_NodeScaling,40,5000,3,er,linear_sem,13,DF-PC (Pure),0.9137931034482758,0.9464285714285714,0.8833333333333333,10.0,9315,4082,3302,4082,5233,0.9377098083496094,0.8089604377746582,0.12874937057495117
SetupA_NodeScaling,40,5000,3,er,linear_sem,14,DF-PC (Pure),0.8648648648648648,0.9411764705882353,0.8,15.0,11496,5476,4696,5476,6020,1.3241138458251953,1.1554079055786133,0.16870594024658203
SetupA_NodeScaling,40,5000,3,er,linear_sem,15,DF-PC (Pure),0.8,0.88,0.7333333333333333,22.0,13999,7236,6456,7236,6763,1.922093391418457,1.6517865657806396,0.2703068256378174
SetupA_NodeScaling,40,5000,3,er,linear_sem,16,DF-PC (Pure),0.9298245614035088,0.9814814814814815,0.8833333333333333,8.0,10835,4740,3960,4740,6095,2.115720272064209,1.9564266204833984,0.15929365158081055
SetupA_NodeScaling,40,5000,3,er,linear_sem,17,DF-PC (Pure),0.8928571428571429,0.9615384615384616,0.8333333333333334,12.0,12150,5640,4860,5640,6510,1.640289068222046,1.463620662689209,0.17666840553283691
SetupA_NodeScaling,40,5000,3,er,linear_sem,18,DF-PC (Pure),0.8301886792452831,0.9565217391304348,0.7333333333333333,18.0,13930,6790,6010,6790,7140,1.9448473453521729,1.7619454860687256,0.18290185928344727
SetupA_NodeScaling,40,5000,3,er,linear_sem,19,DF-PC (Pure),0.8333333333333334,0.9375,0.75,18.0,12229,5957,5177,5957,6272,1.7726693153381348,1.5236620903015137,0.2490072250366211
SetupA_NodeScaling,40,5000,3,er,linear_sem,20,DF-PC (Pure),0.9203539823008849,0.9811320754716981,0.8666666666666667,9.0,9650,4485,3705,4485,5165,2.9114558696746826,2.748090982437134,0.16336488723754883
SetupA_NodeScaling,40,5000,3,er,linear_sem,21,DF-PC (Pure),0.8849557522123894,0.9433962264150944,0.8333333333333334,13.0,14539,6962,6182,6962,7577,2.8640708923339844,2.6856870651245117,0.17838382720947266
SetupA_NodeScaling,40,5000,3,er,linear_sem,22,DF-PC (Pure),0.8392857142857143,0.9038461538461539,0.7833333333333333,18.0,13612,6786,6006,6786,6826,2.3199474811553955,2.113898515701294,0.20604896545410156
SetupA_NodeScaling,40,5000,3,er,linear_sem,23,DF-PC (Pure),0.8623853211009175,0.9591836734693877,0.7833333333333333,15.0,16037,7317,6537,7317,8720,2.4902050495147705,2.2841551303863525,0.20604991912841797
SetupA_NodeScaling,40,5000,3,er,linear_sem,24,DF-PC (Pure),0.8717948717948718,0.8947368421052632,0.85,15.0,10377,4127,3347,4127,6250,1.036738395690918,0.8928442001342773,0.14389419555664062
SetupA_NodeScaling,40,5000,3,er,linear_sem,25,DF-PC (Pure),0.8468468468468469,0.9215686274509803,0.7833333333333333,17.0,9447,4339,3559,4339,5108,0.9940650463104248,0.8775196075439453,0.11654543876647949
SetupA_NodeScaling,40,5000,3,er,linear_sem,26,DF-PC (Pure),0.8256880733944955,0.9183673469387755,0.75,19.0,13072,6065,5285,6065,7007,2.8715128898620605,2.6659533977508545,0.20555949211120605
SetupA_NodeScaling,40,5000,3,er,linear_sem,27,DF-PC (Pure),0.8113207547169811,0.9347826086956522,0.7166666666666667,20.0,12542,6084,5304,6084,6458,2.4631922245025635,2.2810099124908447,0.18218231201171875
SetupA_NodeScaling,40,5000,3,er,linear_sem,28,DF-PC (Pure),0.8869565217391303,0.9272727272727272,0.85,13.0,7645,3590,2810,3590,4055,2.0215256214141846,1.8979897499084473,0.1235358715057373
SetupA_NodeScaling,40,5000,3,er,linear_sem,29,DF-PC (Pure),0.9217391304347826,0.9636363636363636,0.8833333333333333,9.0,12145,5941,5161,5941,6204,4.03864598274231,3.8455822467803955,0.19306373596191406
SetupA_NodeScaling,50,5000,3,er,linear_sem,0,DF-PC (Pure),0.8732394366197183,0.9253731343283582,0.8266666666666667,18.0,21967,10108,8883,10108,11859,2.575831890106201,2.3206875324249268,0.2551443576812744
SetupA_NodeScaling,50,5000,3,er,linear_sem,1,DF-PC (Pure),0.9361702127659575,1.0,0.88,9.0,15235,6342,5117,6342,8893,1.6784241199493408,1.496514081954956,0.18191003799438477
